TRIP_ID,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE,FEMALE
1795,2,0,1,200,2,1,6,1,1,3,1,2,1,17,1,1,0,1,87,4200,120,38,5040,30,0,0,0,2,0
1796,2,0,1,200,2,1,6,1,1,3,1,2,1,17,1,1,0,1,80,4200,60,38,5040,20,1,0,0,2,0
1797,2,0,1,200,2,1,6,1,1,3,1,2,1,17,1,1,0,1,80,5040,60,34,5460,10,1,0,0,2,0
1798,2,0,1,200,2,1,6,1,1,3,1,2,1,17,1,1,0,1,80,4200,120,31,5460,20,0,0,0,2,0
1799,2,0,1,200,2,1,6,1,1,3,1,2,1,17,1,1,0,1,87,5040,30,38,6720,20,1,0,0,1,0
1800,2,0,1,201,2,1,6,1,1,3,1,3,1,22,22,1,1,1,84,5040,120,44,5040,30,1,50,35,2,0
1801,2,0,1,201,2,1,6,1,1,3,1,3,1,22,22,1,1,1,84,3780,120,48,5460,20,1,40,28,2,0
1802,2,0,1,201,2,1,6,1,1,3,1,3,1,22,22,1,1,1,63,3780,120,46,5040,30,0,65,28,2,0
1803,2,0,1,201,2,1,6,1,1,3,1,3,1,22,22,1,1,1,70,3780,60,48,5460,10,0,65,45,2,0
1804,2,0,1,201,2,1,6,1,1,3,1,3,1,22,22,1,1,1,70,4200,120,48,5040,30,0,40,45,2,0
1805,2,0,1,201,2,1,6,1,1,3,1,3,1,22,22,1,1,1,63,5040,60,46,5460,10,1,50,28,2,0
1806,2,0,1,201,2,1,6,1,1,3,1,3,1,22,22,1,1,1,63,4200,60,48,5040,20,1,65,35,2,0
1807,2,0,1,201,2,1,6,1,1,3,1,3,1,22,22,1,1,1,70,5040,30,48,6720,20,1,50,45,2,0
1808,2,0,1,201,2,1,6,1,1,3,1,3,1,22,22,1,1,1,63,4200,120,44,5460,20,0,50,45,2,0
1809,2,0,1,202,2,1,6,1,1,3,1,3,1,22,25,1,1,1,71,5040,120,36,5040,30,1,60,150,2,0
1810,2,0,1,202,2,1,6,1,1,3,1,3,1,22,25,1,1,1,71,3780,120,40,5460,20,1,48,120,2,0
1811,2,0,1,202,2,1,6,1,1,3,1,3,1,22,25,1,1,1,57,3780,120,38,5040,30,0,78,120,2,0
1812,2,0,1,202,2,1,6,1,1,3,1,3,1,22,25,1,1,1,62,3780,60,40,5460,10,0,78,195,2,0
1813,2,0,1,202,2,1,6,1,1,3,1,3,1,22,25,1,1,1,62,4200,120,40,5040,30,0,48,195,2,0
1814,2,0,1,202,2,1,6,1,1,3,1,3,1,22,25,1,1,1,57,5040,60,38,5460,10,1,60,120,2,0
1815,2,0,1,202,2,1,6,1,1,3,1,3,1,22,25,1,1,1,57,4200,60,40,5040,20,1,78,150,2,0
1816,2,0,1,202,2,1,6,1,1,3,1,3,1,22,25,1,1,1,62,5040,30,40,6720,20,1,60,195,1,0
1817,2,0,1,202,2,1,6,1,1,3,1,3,1,22,25,1,1,1,57,4200,120,36,5460,20,0,60,195,2,0
1818,2,0,1,203,2,1,6,1,1,3,1,3,1,23,25,1,1,1,110,5040,120,68,5040,30,1,120,70,2,0
1819,2,0,1,203,2,1,6,1,1,3,1,3,1,23,25,1,1,1,110,3780,120,72,5460,20,1,96,56,2,0
1820,2,0,1,203,2,1,6,1,1,3,1,3,1,23,25,1,1,1,86,3780,120,70,5040,30,0,156,56,2,0
1821,2,0,1,203,2,1,6,1,1,3,1,3,1,23,25,1,1,1,94,3780,60,72,5460,10,0,156,91,2,0
1822,2,0,1,203,2,1,6,1,1,3,1,3,1,23,25,1,1,1,94,4200,120,72,5040,30,0,96,91,1,0
1823,2,0,1,203,2,1,6,1,1,3,1,3,1,23,25,1,1,1,86,4200,60,72,5040,20,1,156,70,1,0
1824,2,0,1,203,2,1,6,1,1,3,1,3,1,23,25,1,1,1,86,5040,60,70,5460,10,1,120,56,1,0
1825,2,0,1,203,2,1,6,1,1,3,1,3,1,23,25,1,1,1,94,5040,30,72,6720,20,1,120,91,1,0
1826,2,0,1,203,2,1,6,1,1,3,1,3,1,23,25,1,1,1,86,4200,120,68,5460,20,0,120,91,1,0
1827,2,0,1,204,2,1,6,2,0,3,1,3,1,22,25,1,0,1,66,4200,30,35,5040,10,0,0,0,2,0
1828,2,0,1,204,2,1,6,2,0,3,1,3,1,22,25,1,0,1,66,3780,30,31,6720,20,0,0,0,1,0
1829,2,0,1,204,2,1,6,2,0,3,1,3,1,22,25,1,0,1,66,4200,120,33,6720,10,1,0,0,2,0
1830,2,0,1,204,2,1,6,2,0,3,1,3,1,22,25,1,0,1,52,3780,60,31,6720,30,1,0,0,1,0
1831,2,0,1,204,2,1,6,2,0,3,1,3,1,22,25,1,0,1,57,4200,30,31,5460,30,1,0,0,2,0
1832,2,0,1,204,2,1,6,2,0,3,1,3,1,22,25,1,0,1,57,5040,60,31,5040,20,0,0,0,2,0
1833,2,0,1,204,2,1,6,2,0,3,1,3,1,22,25,1,0,1,57,3780,30,33,5040,10,1,0,0,2,0
1834,2,0,1,204,2,1,6,2,0,3,1,3,1,22,25,1,0,1,57,4200,60,33,6720,30,0,0,0,1,0
1835,2,0,1,204,2,1,6,2,0,3,1,3,1,22,25,1,0,1,66,5040,30,33,5460,30,0,0,0,2,0
1836,2,0,1,205,2,1,6,2,1,2,1,3,1,1,17,1,1,1,88,5040,120,35,5460,20,0,78,30,2,0
1837,2,0,1,205,2,1,6,2,1,2,1,3,1,1,17,1,1,1,81,5040,30,32,5040,10,0,78,39,2,0
1838,2,0,1,205,2,1,6,2,1,2,1,3,1,1,17,1,1,1,102,5040,60,39,6720,30,0,78,24,2,0
1839,2,0,1,205,2,1,6,2,1,2,1,3,1,1,17,1,1,1,81,4200,30,35,6720,20,0,48,24,2,0
1840,2,0,1,205,2,1,6,2,1,2,1,3,1,1,17,1,1,1,102,3780,60,35,5040,20,0,60,39,2,0
1841,2,0,1,205,2,1,6,2,1,2,1,3,1,1,17,1,1,1,88,3780,120,32,6720,10,0,60,24,2,0
1842,2,0,1,205,2,1,6,2,1,2,1,3,1,1,17,1,1,1,81,5040,120,39,6720,10,0,48,30,2,0
1843,2,0,1,205,2,1,6,2,1,2,1,3,1,1,17,1,1,1,81,3780,30,39,5460,30,0,60,30,2,0
1844,2,0,1,205,2,1,6,2,1,2,1,3,1,1,17,1,1,1,102,4200,60,32,5460,10,0,48,30,2,0
1845,2,0,1,206,2,1,6,2,1,2,1,3,1,25,22,1,0,1,71,5040,120,38,5040,30,1,0,0,2,0
1846,2,0,1,206,2,1,6,2,1,2,1,3,1,25,22,1,0,1,61,3780,120,40,5040,30,0,0,0,2,0
1847,2,0,1,206,2,1,6,2,1,2,1,3,1,25,22,1,0,1,71,3780,120,42,5460,20,1,0,0,2,0
1848,2,0,1,206,2,1,6,2,1,2,1,3,1,25,22,1,0,1,64,3780,60,42,5460,10,0,0,0,2,0
1849,2,0,1,206,2,1,6,2,1,2,1,3,1,25,22,1,0,1,64,4200,120,42,5040,30,0,0,0,2,0
1850,2,0,1,206,2,1,6,2,1,2,1,3,1,25,22,1,0,1,61,4200,60,42,5040,20,1,0,0,2,0
1851,2,0,1,206,2,1,6,2,1,2,1,3,1,25,22,1,0,1,61,5040,60,40,5460,10,1,0,0,2,0
1852,2,0,1,206,2,1,6,2,1,2,1,3,1,25,22,1,0,1,61,4200,120,38,5460,20,0,0,0,2,0
1853,2,0,1,206,2,1,6,2,1,2,1,3,1,25,22,1,0,1,64,5040,30,42,6720,20,1,0,0,1,0
1854,2,0,1,207,2,1,6,2,1,3,1,3,1,25,23,1,1,1,112,4200,30,74,5040,10,0,80,96,2,0
1855,2,0,1,207,2,1,6,2,1,3,1,3,1,25,23,1,1,1,112,3780,30,70,6720,20,0,104,120,1,0
1856,2,0,1,207,2,1,6,2,1,3,1,3,1,25,23,1,1,1,112,4200,120,72,6720,10,1,104,156,1,0
1857,2,0,1,207,2,1,6,2,1,3,1,3,1,25,23,1,1,1,88,3780,60,70,6720,30,1,64,156,1,0
1858,2,0,1,207,2,1,6,2,1,3,1,3,1,25,23,1,1,1,96,4200,30,70,5460,30,1,104,96,2,0
1859,2,0,1,207,2,1,6,2,1,3,1,3,1,25,23,1,1,1,96,5040,60,70,5040,20,0,64,96,2,0
1860,2,0,1,207,2,1,6,2,1,3,1,3,1,25,23,1,1,1,96,3780,30,72,5040,10,1,64,120,1,0
1861,2,0,1,207,2,1,6,2,1,3,1,3,1,25,23,1,1,1,96,4200,60,72,6720,30,0,80,120,1,0
1862,2,0,1,207,2,1,6,2,1,3,1,3,1,25,23,1,1,1,112,5040,30,72,5460,30,0,64,156,2,0
1863,2,0,1,208,2,1,6,2,1,3,1,4,1,22,25,1,1,1,94,5040,120,55,5040,30,1,100,50,2,0
1864,2,0,1,208,2,1,6,2,1,3,1,4,1,22,25,1,1,1,94,3780,120,59,5460,20,1,80,40,2,0
1865,2,0,1,208,2,1,6,2,1,3,1,4,1,22,25,1,1,1,75,3780,120,57,5040,30,0,130,40,1,0
1866,2,0,1,208,2,1,6,2,1,3,1,4,1,22,25,1,1,1,81,3780,60,59,5460,10,0,130,65,2,0
1867,2,0,1,208,2,1,6,2,1,3,1,4,1,22,25,1,1,1,81,4200,120,59,5040,30,0,80,65,1,0
1868,2,0,1,208,2,1,6,2,1,3,1,4,1,22,25,1,1,1,75,5040,60,57,5460,10,1,100,40,2,0
1869,2,0,1,208,2,1,6,2,1,3,1,4,1,22,25,1,1,1,75,4200,60,59,5040,20,1,130,50,1,0
1870,2,0,1,208,2,1,6,2,1,3,1,4,1,22,25,1,1,1,81,5040,30,59,6720,20,1,100,65,1,0
1871,2,0,1,208,2,1,6,2,1,3,1,4,1,22,25,1,1,1,75,4200,120,55,5460,20,0,100,65,1,0
1872,2,0,1,209,2,1,6,2,1,4,0,2,1,22,25,1,1,1,71,4200,30,42,5040,10,0,50,24,2,1
1873,2,0,1,209,2,1,6,2,1,4,0,2,1,22,25,1,1,1,71,3780,30,38,6720,20,0,65,30,1,1
1874,2,0,1,209,2,1,6,2,1,4,0,2,1,22,25,1,1,1,71,4200,120,40,6720,10,1,65,39,2,1
1875,2,0,1,209,2,1,6,2,1,4,0,2,1,22,25,1,1,1,61,3780,60,38,6720,30,1,40,39,2,1
1876,2,0,1,209,2,1,6,2,1,4,0,2,1,22,25,1,1,1,64,4200,30,38,5460,30,1,65,24,1,1
1877,2,0,1,209,2,1,6,2,1,4,0,2,1,22,25,1,1,1,64,5040,60,38,5040,20,0,40,24,2,1
1878,2,0,1,209,2,1,6,2,1,4,0,2,1,22,25,1,1,1,64,3780,30,40,5040,10,1,40,30,2,1
1879,2,0,1,209,2,1,6,2,1,4,0,2,1,22,25,1,1,1,64,4200,60,40,6720,30,0,50,30,2,1
1880,2,0,1,209,2,1,6,2,1,4,0,2,1,22,25,1,1,1,71,5040,30,40,5460,30,0,40,39,2,1
1881,2,0,1,210,2,1,6,3,1,2,1,2,1,1,17,1,1,1,95,5040,120,42,5460,20,0,78,70,3,0
1882,2,0,1,210,2,1,6,3,1,2,1,2,1,1,17,1,1,1,88,5040,30,39,5040,10,0,78,91,2,0
1883,2,0,1,210,2,1,6,3,1,2,1,2,1,1,17,1,1,1,109,5040,60,46,6720,30,0,78,56,2,0
1884,2,0,1,210,2,1,6,3,1,2,1,2,1,1,17,1,1,1,88,4200,30,42,6720,20,0,48,56,1,0
1885,2,0,1,210,2,1,6,3,1,2,1,2,1,1,17,1,1,1,109,3780,60,42,5040,20,0,60,91,2,0
1886,2,0,1,210,2,1,6,3,1,2,1,2,1,1,17,1,1,1,95,3780,120,39,6720,10,0,60,56,3,0
1887,2,0,1,210,2,1,6,3,1,2,1,2,1,1,17,1,1,1,88,5040,120,46,6720,10,0,48,70,3,0
1888,2,0,1,210,2,1,6,3,1,2,1,2,1,1,17,1,1,1,88,3780,30,46,5460,30,0,60,70,1,0
1889,2,0,1,210,2,1,6,3,1,2,1,2,1,1,17,1,1,1,109,4200,60,39,5460,10,0,48,70,2,0
1890,2,0,1,211,2,1,6,3,1,2,1,4,1,1,2,1,0,1,130,5040,120,54,5040,30,1,0,0,2,0
1891,2,0,1,211,2,1,6,3,1,2,1,4,1,1,2,1,0,1,103,3780,120,57,5040,30,0,0,0,2,0
1892,2,0,1,211,2,1,6,3,1,2,1,4,1,1,2,1,0,1,130,3780,120,61,5460,20,1,0,0,2,0
1893,2,0,1,211,2,1,6,3,1,2,1,4,1,1,2,1,0,1,112,3780,60,61,5460,10,0,0,0,2,0
1894,2,0,1,211,2,1,6,3,1,2,1,4,1,1,2,1,0,1,112,4200,120,61,5040,30,0,0,0,2,0
1895,2,0,1,211,2,1,6,3,1,2,1,4,1,1,2,1,0,1,103,4200,60,61,5040,20,1,0,0,2,0
1896,2,0,1,211,2,1,6,3,1,2,1,4,1,1,2,1,0,1,103,5040,60,57,5460,10,1,0,0,2,0
1897,2,0,1,211,2,1,6,3,1,2,1,4,1,1,2,1,0,1,103,4200,120,54,5460,20,0,0,0,2,0
1898,2,0,1,211,2,1,6,3,1,2,1,4,1,1,2,1,0,1,112,5040,30,61,6720,20,1,0,0,1,0
1899,2,0,1,212,2,1,6,3,1,4,1,3,1,25,22,1,0,1,76,4200,30,47,5040,10,0,0,0,2,0
1900,2,0,1,212,2,1,6,3,1,4,1,3,1,25,22,1,0,1,76,3780,30,43,6720,20,0,0,0,2,0
1901,2,0,1,212,2,1,6,3,1,4,1,3,1,25,22,1,0,1,76,4200,120,45,6720,10,1,0,0,2,0
1902,2,0,1,212,2,1,6,3,1,4,1,3,1,25,22,1,0,1,66,3780,60,43,6720,30,1,0,0,2,0
1903,2,0,1,212,2,1,6,3,1,4,1,3,1,25,22,1,0,1,69,4200,30,43,5460,30,1,0,0,2,0
1904,2,0,1,212,2,1,6,3,1,4,1,3,1,25,22,1,0,1,69,3780,30,45,5040,10,1,0,0,2,0
1905,2,0,1,212,2,1,6,3,1,4,1,3,1,25,22,1,0,1,69,5040,60,43,5040,20,0,0,0,2,0
1906,2,0,1,212,2,1,6,3,1,4,1,3,1,25,22,1,0,1,69,4200,60,45,6720,30,0,0,0,2,0
1907,2,0,1,212,2,1,6,3,1,4,1,3,1,25,22,1,0,1,76,5040,30,45,5460,30,0,0,0,2,0
1908,2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,1,1,1,59,205,120,35,222,20,0,65,20,2,0
1909,2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,1,1,1,66,205,60,37,274,30,0,65,16,1,0
1910,2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,1,1,1,56,205,30,33,205,10,0,65,26,2,0
1911,2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,1,1,1,56,171,30,35,274,20,0,40,16,2,0
1912,2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,1,1,1,66,154,60,35,205,20,0,50,26,2,0
1913,2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,1,1,1,59,154,120,33,274,10,0,50,16,2,0
1914,2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,1,1,1,56,205,120,37,274,10,0,40,20,2,0
1915,2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,1,1,1,66,171,60,33,222,10,0,40,20,2,0
1916,2,0,1,213,2,1,8,1,1,1,1,1,0,25,22,1,1,1,56,154,30,37,222,30,0,50,20,2,0
1917,2,0,1,214,2,1,8,2,0,2,0,2,0,25,22,1,1,1,51,443,120,18,443,30,1,50,25,2,1
1918,2,0,1,214,2,1,8,2,0,2,0,2,0,25,22,1,1,1,51,332,120,22,480,20,1,40,20,3,1
1919,2,0,1,214,2,1,8,2,0,2,0,2,0,25,22,1,1,1,41,332,120,20,443,30,0,65,20,2,1
1920,2,0,1,214,2,1,8,2,0,2,0,2,0,25,22,1,1,1,44,332,60,22,480,10,0,65,32,1,1
1921,2,0,1,214,2,1,8,2,0,2,0,2,0,25,22,1,1,1,44,369,120,22,443,30,0,40,32,2,1
1922,2,0,1,214,2,1,8,2,0,2,0,2,0,25,22,1,1,1,41,369,60,22,443,20,1,65,25,2,1
1923,2,0,1,214,2,1,8,2,0,2,0,2,0,25,22,1,1,1,41,443,60,20,480,10,1,50,20,3,1
1924,2,0,1,214,2,1,8,2,0,2,0,2,0,25,22,1,1,1,44,443,30,22,590,20,1,50,32,3,1
1925,2,0,1,214,2,1,8,2,0,2,0,2,0,25,22,1,1,1,41,369,120,18,480,20,0,50,32,3,1
1926,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,61,350,30,32,420,10,0,50,20,2,0
1927,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,61,315,30,28,560,20,0,65,25,1,0
1928,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,61,350,120,30,560,10,1,65,32,2,0
1929,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,51,315,60,28,560,30,1,40,32,1,0
1930,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,54,350,30,28,455,30,1,65,20,2,0
1931,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,54,315,30,30,420,10,1,40,25,2,0
1932,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,54,420,60,28,420,20,0,40,20,2,0
1933,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,54,350,60,30,560,30,0,50,25,1,0
1934,2,0,1,215,2,1,8,2,1,2,1,2,0,22,25,1,1,1,61,420,30,30,455,30,0,40,32,2,0
1935,2,0,1,216,2,1,8,2,1,3,0,1,0,23,25,1,0,1,92,557,120,53,557,30,1,0,0,2,1
1936,2,0,1,216,2,1,8,2,1,3,0,1,0,23,25,1,0,1,73,418,120,55,557,30,0,0,0,2,1
1937,2,0,1,216,2,1,8,2,1,3,0,1,0,23,25,1,0,1,92,418,120,57,603,20,1,0,0,2,1
1938,2,0,1,216,2,1,8,2,1,3,0,1,0,23,25,1,0,1,79,418,60,57,603,10,0,0,0,2,1
1939,2,0,1,216,2,1,8,2,1,3,0,1,0,23,25,1,0,1,79,464,120,57,557,30,0,0,0,2,1
1940,2,0,1,216,2,1,8,2,1,3,0,1,0,23,25,1,0,1,73,464,60,57,557,20,1,0,0,2,1
1941,2,0,1,216,2,1,8,2,1,3,0,1,0,23,25,1,0,1,73,557,60,55,603,10,1,0,0,2,1
1942,2,0,1,216,2,1,8,2,1,3,0,1,0,23,25,1,0,1,73,464,120,53,603,20,0,0,0,2,1
1943,2,0,1,216,2,1,8,2,1,3,0,1,0,23,25,1,0,1,79,557,30,57,742,20,1,0,0,2,1
1944,2,0,1,217,2,1,10,1,1,3,1,3,0,22,25,1,1,1,41,35,30,12,42,10,0,40,64,1,0
1945,2,0,1,217,2,1,10,1,1,3,1,3,0,22,25,1,1,1,41,31,30,8,56,20,0,52,80,2,0
1946,2,0,1,217,2,1,10,1,1,3,1,3,0,22,25,1,1,1,41,35,120,10,56,10,1,52,104,2,0
1947,2,0,1,217,2,1,10,1,1,3,1,3,0,22,25,1,1,1,31,31,60,8,56,30,1,32,104,1,0
1948,2,0,1,217,2,1,10,1,1,3,1,3,0,22,25,1,1,1,34,35,30,8,45,30,1,52,64,2,0
1949,2,0,1,217,2,1,10,1,1,3,1,3,0,22,25,1,1,1,34,31,30,10,42,10,1,32,80,2,0
1950,2,0,1,217,2,1,10,1,1,3,1,3,0,22,25,1,1,1,34,42,60,8,42,20,0,32,64,2,0
1951,2,0,1,217,2,1,10,1,1,3,1,3,0,22,25,1,1,1,34,35,60,10,56,30,0,40,80,1,0
1952,2,0,1,217,2,1,10,1,1,3,1,3,0,22,25,1,1,1,41,42,30,10,45,30,0,32,104,2,0
1953,2,0,1,218,2,1,10,3,1,5,1,3,0,22,25,1,1,1,52,209,120,19,209,30,1,40,84,1,0
1954,2,0,1,218,2,1,10,3,1,5,1,3,0,22,25,1,1,1,52,157,120,23,226,20,1,32,67,1,0
1955,2,0,1,218,2,1,10,3,1,5,1,3,0,22,25,1,1,1,42,157,120,21,209,30,0,52,67,1,0
1956,2,0,1,218,2,1,10,3,1,5,1,3,0,22,25,1,1,1,45,157,60,23,226,10,0,52,109,1,0
1957,2,0,1,218,2,1,10,3,1,5,1,3,0,22,25,1,1,1,45,174,120,23,209,30,0,32,109,1,0
1958,2,0,1,218,2,1,10,3,1,5,1,3,0,22,25,1,1,1,42,209,60,21,226,10,1,40,67,1,0
1959,2,0,1,218,2,1,10,3,1,5,1,3,0,22,25,1,1,1,42,174,60,23,209,20,1,52,84,1,0
1960,2,0,1,218,2,1,10,3,1,5,1,3,0,22,25,1,1,1,45,209,30,23,278,20,1,40,109,1,0
1961,2,0,1,218,2,1,10,3,1,5,1,3,0,22,25,1,1,1,42,174,120,19,226,20,0,40,109,1,0
1962,2,0,1,219,3,0,1,1,0,2,0,2,0,1,25,1,0,1,229,77,120,100,88,20,0,0,0,2,1
1963,2,0,1,219,3,0,1,1,0,2,0,2,0,1,25,1,0,1,207,77,30,92,82,10,0,0,0,2,1
1964,2,0,1,219,3,0,1,1,0,2,0,2,0,1,25,1,0,1,273,77,60,110,102,30,0,0,0,2,1
1965,2,0,1,219,3,0,1,1,0,2,0,2,0,1,25,1,0,1,207,64,30,100,88,20,0,0,0,2,1
1966,2,0,1,219,3,0,1,1,0,2,0,2,0,1,25,1,0,1,273,58,60,100,66,20,0,0,0,2,1
1967,2,0,1,219,3,0,1,1,0,2,0,2,0,1,25,1,0,1,229,58,120,92,82,10,0,0,0,2,1
1968,2,0,1,219,3,0,1,1,0,2,0,2,0,1,25,1,0,1,207,77,120,110,102,10,0,0,0,2,1
1969,2,0,1,219,3,0,1,1,0,2,0,2,0,1,25,1,0,1,207,58,30,110,72,30,0,0,0,2,1
1970,2,0,1,219,3,0,1,1,0,2,0,2,0,1,25,1,0,1,273,64,60,92,78,10,0,0,0,2,1
1971,2,0,1,220,3,0,1,1,0,2,1,2,0,25,22,1,0,1,54,18,30,25,21,10,0,0,0,2,0
1972,2,0,1,220,3,0,1,1,0,2,1,2,0,25,22,1,0,1,54,16,30,21,24,20,0,0,0,2,0
1973,2,0,1,220,3,0,1,1,0,2,1,2,0,25,22,1,0,1,54,18,120,23,26,10,1,0,0,2,0
1974,2,0,1,220,3,0,1,1,0,2,1,2,0,25,22,1,0,1,44,16,60,21,24,30,1,0,0,2,0
1975,2,0,1,220,3,0,1,1,0,2,1,2,0,25,22,1,0,1,47,18,30,21,22,30,1,0,0,2,0
1976,2,0,1,220,3,0,1,1,0,2,1,2,0,25,22,1,0,1,47,22,60,21,25,20,0,0,0,2,0
1977,2,0,1,220,3,0,1,1,0,2,1,2,0,25,22,1,0,1,47,16,30,23,19,10,1,0,0,2,0
1978,2,0,1,220,3,0,1,1,0,2,1,2,0,25,22,1,0,1,47,18,60,23,26,30,0,0,0,2,0
1979,2,0,1,220,3,0,1,1,0,2,1,2,0,25,22,1,0,1,54,22,30,23,26,30,0,0,0,2,0
1980,2,0,1,221,3,0,1,1,0,4,0,2,0,2,22,1,1,1,103,30,120,31,34,30,1,70,20,2,1
1981,2,0,1,221,3,0,1,1,0,4,0,2,0,2,22,1,1,1,82,22,120,34,26,30,0,91,16,2,1
1982,2,0,1,221,3,0,1,1,0,4,0,2,0,2,22,1,1,1,103,22,120,38,28,20,1,56,16,2,1
1983,2,0,1,221,3,0,1,1,0,4,0,2,0,2,22,1,1,1,89,22,60,38,28,10,0,91,26,2,1
1984,2,0,1,221,3,0,1,1,0,4,0,2,0,2,22,1,1,1,89,25,120,38,29,30,0,56,26,2,1
1985,2,0,1,221,3,0,1,1,0,4,0,2,0,2,22,1,1,1,82,25,60,38,29,20,1,91,20,2,1
1986,2,0,1,221,3,0,1,1,0,4,0,2,0,2,22,1,1,1,82,30,60,34,38,10,1,70,16,2,1
1987,2,0,1,221,3,0,1,1,0,4,0,2,0,2,22,1,1,1,82,25,120,31,32,20,0,70,26,2,1
1988,2,0,1,221,3,0,1,1,0,4,0,2,0,2,22,1,1,1,89,30,30,38,43,20,1,70,26,1,1
1989,2,0,1,222,3,0,1,1,0,1,1,1,0,25,1,1,0,1,227,79,120,100,91,20,0,0,0,2,0
1990,2,0,1,222,3,0,1,1,0,1,1,1,0,25,1,1,0,1,207,79,30,92,86,10,0,0,0,2,0
1991,2,0,1,222,3,0,1,1,0,1,1,1,0,25,1,1,0,1,268,79,60,110,105,30,0,0,0,2,0
1992,2,0,1,222,3,0,1,1,0,1,1,1,0,25,1,1,0,1,207,66,30,100,91,20,0,0,0,1,0
1993,2,0,1,222,3,0,1,1,0,1,1,1,0,25,1,1,0,1,268,59,60,100,70,20,0,0,0,2,0
1994,2,0,1,222,3,0,1,1,0,1,1,1,0,25,1,1,0,1,227,59,120,92,82,10,0,0,0,1,0
1995,2,0,1,222,3,0,1,1,0,1,1,1,0,25,1,1,0,1,207,79,120,110,105,10,0,0,0,2,0
1996,2,0,1,222,3,0,1,1,0,1,1,1,0,25,1,1,0,1,207,59,30,110,72,30,0,0,0,2,0
1997,2,0,1,222,3,0,1,1,0,1,1,1,0,25,1,1,0,1,268,66,60,92,78,10,0,0,0,2,0
1998,2,0,1,223,3,0,1,1,0,3,0,1,0,1,22,1,0,1,280,57,30,134,64,10,0,0,0,1,1
1999,2,0,1,223,3,0,1,1,0,3,0,1,0,1,22,1,0,1,280,57,120,126,78,10,1,0,0,2,1
2000,2,0,1,223,3,0,1,1,0,3,0,1,0,1,22,1,0,1,280,51,30,120,72,20,0,0,0,1,1
2001,2,0,1,223,3,0,1,1,0,3,0,1,0,1,22,1,0,1,211,51,60,120,72,30,1,0,0,1,1
2002,2,0,1,223,3,0,1,1,0,3,0,1,0,1,22,1,0,1,234,57,30,120,66,30,1,0,0,1,1
2003,2,0,1,223,3,0,1,1,0,3,0,1,0,1,22,1,0,1,234,51,30,126,58,10,1,0,0,2,1
2004,2,0,1,223,3,0,1,1,0,3,0,1,0,1,22,1,0,1,234,68,60,120,72,20,0,0,0,2,1
2005,2,0,1,223,3,0,1,1,0,3,0,1,0,1,22,1,0,1,280,68,30,126,78,30,0,0,0,2,1
2006,2,0,1,223,3,0,1,1,0,3,0,1,0,1,22,1,0,1,234,57,60,126,78,30,0,0,0,2,1
2007,2,0,1,224,3,0,1,1,0,3,1,2,0,10,25,1,1,1,75,35,120,51,40,20,0,104,35,2,0
2008,2,0,1,224,3,0,1,1,0,3,1,2,0,10,25,1,1,1,88,35,60,53,43,30,0,104,28,2,0
2009,2,0,1,224,3,0,1,1,0,3,1,2,0,10,25,1,1,1,68,35,30,49,38,10,0,104,45,2,0
2010,2,0,1,224,3,0,1,1,0,3,1,2,0,10,25,1,1,1,68,29,30,51,38,20,0,64,28,2,0
2011,2,0,1,224,3,0,1,1,0,3,1,2,0,10,25,1,1,1,88,26,60,51,29,20,0,80,45,2,0
2012,2,0,1,224,3,0,1,1,0,3,1,2,0,10,25,1,1,1,68,35,120,53,43,10,0,64,35,2,0
2013,2,0,1,224,3,0,1,1,0,3,1,2,0,10,25,1,1,1,75,26,120,49,34,10,0,80,28,2,0
2014,2,0,1,224,3,0,1,1,0,3,1,2,0,10,25,1,1,1,88,29,60,49,32,10,0,64,35,2,0
2015,2,0,1,224,3,0,1,1,0,3,1,2,0,10,25,1,1,1,68,26,30,53,31,30,0,80,35,2,0
2016,2,0,1,225,3,0,1,1,0,2,0,2,0,2,1,1,0,1,294,38,30,198,42,10,0,0,0,1,1
